date,price,dix,gex
2011-09-19,1204.089966,0.4715324942955152,819791724.4
2011-09-20,1202.089966,0.4605879968765873,864559001.335
2011-09-21,1166.76001,0.4487001740450145,480322758.3475
2011-09-22,1129.560059,0.4814290377773537,42688858.26
2011-09-23,1136.430054,0.4570914774261408,246153269.08
2011-09-26,1162.949951,0.456608486157575,415707524.78
2011-09-27,1175.380005,0.4491521989715028,506709646.22
2011-09-28,1151.060059,0.4838489862903535,303390928.735
2011-09-29,1160.400024,0.451186940925542,253516385.72
2011-09-30,1131.420044,0.4755066632010339,11640191.37
2011-10-03,1099.22998,0.4802980138670149,-220425308.05
2011-10-04,1123.949951,0.4626022261092467,-85366095.48
2011-10-05,1144.030029,0.48463006388328,168193569.305
2011-10-06,1164.969971,0.4811916628986171,401723210.3
2011-10-07,1155.459961,0.4771110559905058,219498636.09
2011-10-10,1194.890015,0.4474779477369577,931951102.5
2011-10-11,1195.540039,0.4756506113803395,1128800514.22
2011-10-12,1207.25,0.4718129960380196,1326485541.79
2011-10-13,1203.660034,0.496293143220935,1378016375.56
2011-10-14,1224.579956,0.4569425227193434,1783365970.815
2011-10-17,1200.859985,0.4915248075684542,1329837843.145
2011-10-18,1225.380005,0.4605491483513751,1784730871.87
2011-10-19,1209.880005,0.4710405349021522,1070550490.37
2011-10-20,1215.390015,0.4802431548866873,1012832467.62
2011-10-21,1238.25,0.4488620540766218,2347473742.665
2011-10-24,1254.189941,0.4284100509649748,1158879374.01
2011-10-25,1229.050049,0.4463826800486467,799720648.24
2011-10-26,1242.0,0.42391453974749,1009327344.9
2011-10-27,1284.589966,0.3970642677453483,1688101729.155
2011-10-28,1285.089966,0.432942020004301,1581690425.99
2011-10-31,1253.300049,0.4450370154945903,1171656476.7225
2011-11-01,1218.280029,0.4548479820864088,562856339.765
2011-11-02,1237.900024,0.4505344269443735,851141787.75
2011-11-03,1261.150024,0.443652249900213,1438676101.57
2011-11-04,1253.22998,0.4684667393391662,1145431786.04
2011-11-07,1261.119995,0.4453318929175193,1329564467.925
2011-11-08,1275.920044,0.4264266664108751,1807110771.76
2011-11-09,1229.099976,0.4829964082744825,615504956.04
2011-11-10,1239.699951,0.4223535402454281,665815678.86
2011-11-11,1263.849976,0.4230776236579005,1253845090.32
2011-11-14,1251.780029,0.4532772413795639,1051690215.8
2011-11-15,1257.810059,0.4362277329979838,1337630467.61
2011-11-16,1236.910034,0.4616079807469957,745624770.7
2011-11-17,1216.130005,0.469086863125468,164520103.46
2011-11-18,1215.650024,0.4557490123180878,-948429186.88
2011-11-21,1192.97998,0.450129026459088,70720556.43
2011-11-22,1188.040039,0.4676194838743497,156201703.19
2011-11-23,1161.790039,0.465278887891787,-252170842.505
2011-11-25,1158.670044,0.4708702686635397,-206203569.726
2011-11-28,1192.550049,0.4606120396248956,250687378.93
2011-11-29,1195.189941,0.4496025433600593,260318977.45
2011-11-30,1246.959961,0.4028927702467024,1219948969.56
2011-12-01,1244.579956,0.4388495794585308,1310091659.13
2011-12-02,1244.280029,0.4274543645878086,1122010987.83
2011-12-05,1257.079956,0.4341545735844679,1407537501.28
2011-12-06,1258.469971,0.435047155428675,1385127223.45
2011-12-07,1261.01001,0.4419740998696529,1400280640.44
2011-12-08,1234.349976,0.4755776439243466,927913416.175
2011-12-09,1255.189941,0.4403055413405559,1452367339.46
2011-12-12,1236.469971,0.4951289534125777,1022002330.37
2011-12-13,1225.72998,0.4581713417598897,707628338.14
2011-12-14,1211.819946,0.4392877214627872,182965155.94
2011-12-15,1215.75,0.427442872418934,181227650.24
2011-12-16,1219.660034,0.455177072552627,809948927.71
2011-12-19,1205.349976,0.4492367842629168,547980483.46
2011-12-20,1241.300049,0.405726452132608,1244950458.98
2011-12-21,1243.719971,0.4286363885578594,1417896318.435
2011-12-22,1254.0,0.4316861995056892,1681798897.91
2011-12-23,1265.329956,0.4290208772130218,1667860364.81
2011-12-27,1265.430054,0.4353752147931103,1823359677.951
2011-12-28,1249.640015,0.4547483606289043,1420172303.82
2011-12-29,1263.02002,0.4407805294908645,1770650321.16
2011-12-30,1257.599976,0.4291713287073431,1555835281.4
2012-01-03,1277.060059,0.4118534550604377,2013937733.195
2012-01-04,1277.300049,0.4562862531537575,2149477635.055
2012-01-05,1281.060059,0.4595383237417821,2291122803.43
2012-01-06,1277.810059,0.4557215885204245,2050336451.665
2012-01-09,1280.699951,0.4431404485331804,2099565269.94
2012-01-10,1292.079956,0.4205408292739913,2365634573.45
2012-01-11,1292.47998,0.4447681199712242,2328042129.925
2012-01-12,1295.5,0.4530797344740092,2400086674.76
2012-01-13,1289.089966,0.4571412175776446,2244354574.715
2012-01-17,1293.670044,0.4228174930895617,2487898291.555
2012-01-18,1308.040039,0.4376606034721231,2789240578.535
2012-01-19,1314.5,0.4411432005044726,3020604554.37
2012-01-20,1315.380005,0.4384702293412949,5358379989.88
2012-01-23,1316.0,0.4244061317348002,1360477009.765
2012-01-24,1314.650024,0.4278086340977891,1326643587.175
2012-01-25,1326.060059,0.4169940225078223,2073559881.87
2012-01-26,1318.430054,0.4223940724700076,1847055849.704
2012-01-27,1316.329956,0.4313158528412019,1579086753.47
2012-01-30,1313.01001,0.4654701772363391,1685941157.15
2012-01-31,1312.410034,0.4518472589361928,1788588311.115
2012-02-01,1324.089966,0.4197207189639238,1942692934.85
2012-02-02,1325.540039,0.4321548389124044,1988290985.915
2012-02-03,1344.900024,0.4157643135333503,2256784983.965
2012-02-06,1344.329956,0.4364273344027006,2380094744.83
2012-02-07,1347.050049,0.443991818394363,2555741484.73
2012-02-08,1349.959961,0.4397621686006879,2676630480.725
2012-02-09,1351.949951,0.4335448484617141,2606671502.18
2012-02-10,1342.640015,0.4544880351075714,2166027616.655
2012-02-13,1351.77002,0.4356524825904831,2383096276.235
2012-02-14,1350.5,0.4368705096845307,2375689235.795
2012-02-15,1343.22998,0.422881389631131,1946328756.07
2012-02-16,1358.040039,0.4033609784517567,2403205900.545
2012-02-17,1361.22998,0.4135843611767947,3963263035.535
2012-02-21,1362.209961,0.4224783817398107,1836440939.76
2012-02-22,1357.660034,0.4209928104786104,1847991718.36
2012-02-23,1363.459961,0.4132129644376081,2178450927.96
2012-02-24,1365.73999,0.4311614652796412,2048066403.52
2012-02-27,1367.589966,0.43885703153998,2143096788.985
2012-02-28,1372.180054,0.4203272996668678,2489017760.76
2012-02-29,1365.680054,0.4564808247855212,2279679893.755
2012-03-01,1374.089966,0.4607341418461302,2532165991.006
2012-03-02,1369.630005,0.4517296757463369,2193723806.99
2012-03-05,1364.329956,0.4389123542637917,1968104281.68
2012-03-06,1343.359985,0.4327093918637822,1367268859.29
2012-03-07,1352.630005,0.4648627725338741,1663036074.54
2012-03-08,1365.910034,0.441270376482514,2461000862.105
2012-03-09,1370.869995,0.4575838456732247,2422366519.13
2012-03-12,1371.089966,0.4620777420689085,2739084139.735
2012-03-13,1395.949951,0.4420579955743155,3390409713.37
2012-03-14,1394.280029,0.4518657999836702,3256845974.575
2012-03-15,1402.599976,0.4595510899509145,3404727488.605
2012-03-16,1404.170044,0.4574699203802662,4959128416.75
2012-03-19,1409.75,0.4199833630867732,2249543026.64
2012-03-20,1405.52002,0.4180076174763188,2383750779.645
2012-03-21,1402.890015,0.4354220649174814,2385713488.325
2012-03-22,1392.780029,0.4333437508680939,2059240156.475
2012-03-23,1397.109985,0.4329435281192009,1992954217.995
2012-03-26,1416.51001,0.422077751548386,2620114918.87
2012-03-27,1412.52002,0.4257872922055538,2803205760.135
2012-03-28,1405.540039,0.4465107536435394,2649575364.665
2012-03-29,1403.280029,0.4575850477324313,2332339630.455
2012-03-30,1408.469971,0.4236342876711985,2282703675.57
2012-04-02,1419.040039,0.4193694000704521,2916921422.275
2012-04-03,1413.380005,0.4464049211126605,3033797132.77
2012-04-04,1398.959961,0.4461284207494868,2606570751.961
2012-04-05,1398.079956,0.4401834417544052,2336089426.405
2012-04-09,1382.199951,0.4421408516704194,2115169226.59
2012-04-10,1358.589966,0.4485630537188739,1368222030.0366
2012-04-11,1368.709961,0.464257558679182,1462342360.705
2012-04-12,1387.569946,0.4433391790014504,1958043308.605
2012-04-13,1370.26001,0.4452177613146962,1337731244.64
2012-04-16,1369.569946,0.4029199081691264,1028359493.695
2012-04-17,1390.780029,0.4286234963769464,2233741866.255
2012-04-18,1385.140015,0.4371224999938761,2120779337.025
2012-04-19,1376.920044,0.4363549028916489,1245238435.31
2012-04-20,1378.530029,0.3972715111182101,1706147508.0
2012-04-23,1366.939941,0.425107542990351,888535953.586
2012-04-24,1371.969971,0.3962453206946996,913083815.47
2012-04-25,1390.689941,0.4312990415457012,2110801540.895
2012-04-26,1399.97998,0.4405320154478966,2269777815.02
2012-04-27,1403.359985,0.4302711561833857,1934055831.605
2012-04-30,1397.910034,0.4265739339139666,1624605078.63
2012-05-01,1405.819946,0.4266571660674276,1751590437.53
2012-05-02,1402.310059,0.4494077605337642,1795486806.025
2012-05-03,1391.569946,0.4406565519186965,1326585749.03
2012-05-04,1369.099976,0.4376880936996301,850668974.658
2012-05-07,1369.579956,0.4234496673260137,902222296.434
2012-05-08,1363.719971,0.4561158837234983,710820417.25
2012-05-09,1354.579956,0.4523758841246451,568596382.95
2012-05-10,1357.98999,0.439342351743865,631565006.1
2012-05-11,1353.390015,0.4321418006601012,555886856.24
2012-05-14,1338.349976,0.421752483016899,89135534.315
2012-05-15,1330.660034,0.4591400546878914,-125631970.04
2012-05-16,1324.800049,0.4365291268790947,-417011821.931
2012-05-17,1304.859985,0.4157992411217933,-846538042.94
2012-05-18,1295.219971,0.4407215344262485,-672969511.129
2012-05-21,1315.98999,0.4459453623140608,499777733.47
2012-05-22,1316.630005,0.4574116289483474,552166197.174
2012-05-23,1318.859985,0.463389226990784,786423702.09
2012-05-24,1320.680054,0.4623370757792116,756275096.21
2012-05-25,1317.819946,0.445284396013301,522648606.24
2012-05-29,1332.420044,0.4398266225361517,893471034.94
2012-05-30,1313.319946,0.4685964913025959,739225067.865
2012-05-31,1310.329956,0.468427965473514,705360324.21
2012-06-01,1278.040039,0.4688155908456279,3285451.832
2012-06-04,1278.180054,0.432496988774027,112625048.24
2012-06-05,1285.5,0.4593612363126493,227443359.23
2012-06-06,1315.130005,0.4386606752651671,917404043.83
2012-06-07,1314.98999,0.4364676872750689,911195352.79
2012-06-08,1325.660034,0.4559170165040154,1092349771.59
2012-06-11,1308.930054,0.4810447042989775,600860582.815
2012-06-12,1324.180054,0.4684504479977998,1002291726.758
2012-06-13,1314.880005,0.4936587763459381,621053228.695
2012-06-14,1329.099976,0.4571179610516421,853414513.46
2012-06-15,1342.839966,0.4270431672421789,1585847554.79
2012-06-18,1344.780029,0.4365628905416119,1378484206.48
2012-06-19,1357.97998,0.436885852466874,1699864260.63
2012-06-20,1355.689941,0.4238849391543809,1642282374.015
2012-06-21,1325.51001,0.4523011172825313,815506214.8
2012-06-22,1335.02002,0.4507567029814448,1173714562.315
2012-06-25,1313.719971,0.4418233681309941,733649453.56
2012-06-26,1319.98999,0.4487564548565207,909516188.36
2012-06-27,1331.849976,0.4266490031824088,1115174392.0
2012-06-28,1329.040039,0.440783953800125,812546271.47
2012-06-29,1362.160034,0.4132379769098442,1807855816.16
2012-07-02,1365.51001,0.4126061298312623,2077705971.875
2012-07-03,1374.02002,0.3909834255419669,2456658030.524
2012-07-05,1367.579956,0.4264813750070665,2473469808.34
2012-07-06,1354.680054,0.4360771092224924,1796281206.73
2012-07-09,1352.459961,0.4202808833734238,1985662005.34
2012-07-10,1341.469971,0.442497694214183,1586232703.46
2012-07-11,1341.449951,0.4207226842924572,1449572893.14
2012-07-12,1334.76001,0.432421490230637,1098347662.44
2012-07-13,1356.780029,0.440963265851972,2028145542.891
2012-07-16,1353.640015,0.4362744867130521,2062023143.83
2012-07-17,1363.670044,0.4514300938132228,2418730699.45
2012-07-18,1372.780029,0.436626683114619,2553132550.353
2012-07-19,1376.51001,0.4418724172816347,3097865785.235
2012-07-20,1362.660034,0.464460911630396,1379986328.23
2012-07-23,1350.52002,0.443219105766454,0.0
2012-07-24,1338.310059,0.4310723069904331,983971321.815
2012-07-25,1337.890015,0.4307029349303145,553912048.545
2012-07-26,1360.02002,0.4217243821219859,1114339575.945
2012-07-27,1385.969971,0.4247141825402547,1817831830.045
2012-07-30,1385.300049,0.4284374298720676,2068297482.82
2012-07-31,1379.319946,0.4285344962172956,2210392334.245
2012-08-01,1375.319946,0.45785883856634,1938954422.884
2012-08-02,1365.0,0.4643338092273137,1726903124.535
2012-08-03,1390.98999,0.3901051198298667,2366858965.65
2012-08-06,1394.22998,0.4238032547203532,2600155257.21
2012-08-07,1401.349976,0.4116758163394652,2868172571.576
2012-08-08,1402.219971,0.4268884439977654,2724860533.47
2012-08-09,1402.800049,0.4393949577589309,2589509365.99
2012-08-10,1405.869995,0.4287830681455316,2574028859.179
2012-08-13,1404.109985,0.4464914020851697,2715897940.4
2012-08-14,1403.930054,0.4291948926937818,2876834423.665
2012-08-15,1405.530029,0.4321832166568795,2773023612.038
2012-08-16,1415.51001,0.4262021420123736,3426865148.357
2012-08-17,1418.160034,0.398142173416646,4028299817.1
2012-08-20,1418.130005,0.4133551684124011,2348409048.235
2012-08-21,1413.170044,0.4188163982728524,2116768542.724
2012-08-22,1413.48999,0.4082719228562597,2470160727.875
2012-08-23,1402.079956,0.4334677653374112,2093397740.358
2012-08-24,1411.130005,0.4126096687441338,2162075949.422
2012-08-27,1410.439941,0.4385133887291283,2402914523.68
2012-08-28,1409.300049,0.4472683998727492,2444897531.4
2012-08-29,1410.48999,0.448131541027101,2450773598.506
2012-08-30,1399.47998,0.4510287539991461,1713438838.959
2012-08-31,1406.579956,0.4462604597660075,2159856180.695
2012-09-04,1404.939941,0.4458283007803509,2366329794.745
2012-09-05,1403.439941,0.4509467865169308,2184889898.11
2012-09-06,1432.119995,0.4219095177053579,3383251558.3345
2012-09-07,1437.920044,0.4203611616513964,3213127405.495
2012-09-10,1429.079956,0.398504679815942,2688557354.315
2012-09-11,1433.560059,0.3833748468793892,2751129283.757
2012-09-12,1436.560059,0.4007050965524016,3143426308.94
2012-09-13,1459.98999,0.3914696528141741,4501792814.7428
2012-09-14,1465.77002,0.3968475538595366,4079191869.175
2012-09-17,1461.189941,0.365391473839573,4194673586.877
2012-09-18,1459.319946,0.3914244713506247,4348508721.73
2012-09-19,1461.050049,0.4180058061835136,4606321234.697
2012-09-20,1460.26001,0.3990774054019476,4242811907.3808
2012-09-21,1460.150024,0.3972167623963348,8992652051.085
2012-09-24,1456.890015,0.3938836906834058,2637542456.414
2012-09-25,1441.589966,0.383623413924571,1826144997.7504
2012-09-26,1433.319946,0.3631401637823874,1336101729.165
2012-09-27,1447.150024,0.3793717293143601,2572778273.565
2012-09-28,1440.670044,0.4168060762797305,2174491589.2378
2012-10-01,1444.48999,0.3443283634949822,2058078578.339
2012-10-02,1445.75,0.3503501765319627,2019845362.51
2012-10-03,1450.98999,0.3800160481521807,2751403325.215
2012-10-04,1461.400024,0.3783891355824441,2875956470.0798
2012-10-05,1460.930054,0.3427001412174594,2276244806.57
2012-10-08,1455.880005,0.3370642987741484,1914155683.126
2012-10-09,1441.47998,0.3372864221558455,1529584844.7579
2012-10-10,1432.560059,0.3816494940688498,1585118597.933
2012-10-11,1432.839966,0.3652287251497246,1166712068.71
2012-10-12,1428.589966,0.3666318720808839,1366428443.0543
2012-10-15,1440.130005,0.4111809762291971,1799022345.4874
2012-10-16,1454.920044,0.4168794359704911,2792940189.3425
2012-10-17,1460.910034,0.4178185030051281,2882740927.8922
2012-10-18,1457.339966,0.3996415322309585,2166631598.3594
2012-10-19,1433.189941,0.403053872476053,-1220488012.9584
2012-10-22,1433.819946,0.3957406122008183,1365092476.62
2012-10-23,1413.109985,0.4041099690377925,856531693.2434
2012-10-24,1408.75,0.3926156665950129,827957147.2866
2012-10-25,1412.969971,0.3907220665787037,887952897.582
2012-10-26,1411.939941,0.3973190705002103,869165396.35
2012-10-31,1412.160034,0.4000172209503589,787647145.9496
2012-11-01,1427.589966,0.3809857920020919,1278333550.7926
2012-11-02,1414.199951,0.3883791879273012,745669691.5821
2012-11-05,1417.26001,0.3928690337243451,937015288.1214
2012-11-06,1428.390015,0.3898924728646431,1282215427.8178
2012-11-07,1394.530029,0.3919951727642098,-61573416.8004
2012-11-08,1377.51001,0.3561329578341054,-640365600.9792
2012-11-09,1379.849976,0.3824978137240453,-183459819.09
2012-11-12,1380.030029,0.4149138351261552,-161566654.388
2012-11-13,1374.530029,0.3896354519844041,-326649444.64
2012-11-14,1355.48999,0.3954282635665974,-896279282.6408
2012-11-15,1353.329956,0.3663053336335665,-1064663260.4975
2012-11-16,1359.880005,0.3778382161997027,-902628346.3255
2012-11-19,1386.890015,0.4430294883428196,833108848.463
2012-11-20,1387.810059,0.4315247343796649,936082158.6651
2012-11-21,1391.030029,0.3995497627161835,1074233864.96
2012-11-23,1409.150024,0.4092769225868888,1285954948.762
2012-11-26,1406.290039,0.4256498644249667,1489869808.622
2012-11-27,1398.939941,0.415660896247559,1195461959.2076
2012-11-28,1409.930054,0.3991012618648916,1458462713.58
2012-11-29,1415.949951,0.4192584832200906,1966128578.08
2012-11-30,1416.180054,0.4051140813943067,1462041482.835
2012-12-03,1409.459961,0.4229034650249005,1319254401.0254
2012-12-04,1407.050049,0.3816164364678642,987939253.4356
2012-12-05,1409.280029,0.3657337174751012,619549268.3389
2012-12-06,1413.939941,0.3907344699934792,863020317.6577
2012-12-07,1418.069946,0.401575057994228,999761409.5661
2012-12-10,1418.550049,0.3828505040898707,962073907.995
2012-12-11,1427.839966,0.3975933285077456,1410736639.0444
2012-12-12,1428.47998,0.3984006042479062,1379685819.5098
2012-12-13,1419.449951,0.3877794992855783,898420939.0524
2012-12-14,1413.579956,0.3667965517410235,757602274.7429
2012-12-17,1430.359985,0.3650823829499739,1349747636.855
2012-12-18,1446.790039,0.3995998332180936,2143409967.5644
2012-12-19,1435.810059,0.3980910489863246,1711681838.0661
2012-12-20,1443.689941,0.3898091766469682,1798995792.8876
2012-12-21,1430.150024,0.3995905415610021,867379053.04
2012-12-24,1426.660034,0.375662080660895,874452741.698
2012-12-26,1419.829956,0.3661321488025353,589989445.0121
2012-12-27,1418.099976,0.3829206211364086,648806625.42
2012-12-28,1402.430054,0.3731800335725784,313374576.3739
2012-12-31,1426.189941,0.3676127022745774,1037372986.3011
2013-01-02,1462.420044,0.408387181334665,2271946220.0525
2013-01-03,1459.369995,0.4110842074068103,2115151899.1087
2013-01-04,1466.469971,0.4008582895715291,1927021353.7524
2013-01-07,1461.890015,0.4210204552277279,1824539134.8105
2013-01-08,1457.150024,0.4264078219973581,1687059848.4134
2013-01-09,1461.02002,0.4012991737914089,1692440459.245
2013-01-10,1472.119995,0.4065218933999913,2165222550.12
2013-01-11,1472.050049,0.4069550067425699,2151586354.54
2013-01-14,1470.680054,0.3964071866400664,1948029763.487
2013-01-15,1472.339966,0.3774535601508126,1915405614.555
2013-01-16,1472.630005,0.4004688155767959,2252665998.85
2013-01-17,1480.939941,0.405456102505899,2797809460.215
2013-01-18,1485.97998,0.4201863915667124,6626065505.444
2013-01-22,1492.560059,0.4048378283907731,1401035800.382
2013-01-23,1494.810059,0.3996546110459621,1660669630.66
2013-01-24,1494.819946,0.37045800568782,1217452162.2
2013-01-25,1502.959961,0.3871151238757,1416846844.961
2013-01-28,1500.180054,0.3840030174708665,1414172220.54
2013-01-29,1507.839966,0.4209413885452501,1650243398.925
2013-01-30,1501.959961,0.4164757160038982,1556969383.32
2013-01-31,1498.109985,0.4059919650971729,1367683606.355
2013-02-01,1513.170044,0.402749967726002,1695589832.7
2013-02-04,1495.709961,0.4074716451985316,1254710705.61
2013-02-05,1511.290039,0.4069973447996018,1926419295.0078
2013-02-06,1512.119995,0.4291587915138309,1949501493.48
2013-02-07,1509.390015,0.4238401041966682,1949395995.317
2013-02-08,1517.930054,0.4239943818899402,2096700652.29
2013-02-11,1517.01001,0.4144648520589344,2184319610.1
2013-02-12,1519.430054,0.4051883210132436,2128303102.5
2013-02-13,1520.329956,0.3899547652080907,2012236679.064
2013-02-14,1521.380005,0.3996213576564699,2161505360.04
2013-02-15,1519.790039,0.4105040455720697,3158968729.161
2013-02-19,1530.939941,0.379329583347502,1430542181.768
2013-02-20,1511.949951,0.3951980815347408,901839165.419
2013-02-21,1502.420044,0.4051780556292102,636557388.32
2013-02-22,1515.599976,0.4065106133332768,1110694538.905
2013-02-25,1487.849976,0.4158336812381282,497996620.92
2013-02-26,1496.939941,0.4156613659780952,703611705.514
2013-02-27,1515.98999,0.392456961900443,1152475463.518
2013-02-28,1514.680054,0.4031559865168579,1011455333.821
2013-03-01,1518.199951,0.4082349461389631,1083855994.82
2013-03-04,1525.199951,0.3925984896685647,1277802650.22
2013-03-05,1539.790039,0.383489399306301,1813447358.369
2013-03-06,1541.459961,0.3856039957414413,1775448594.535
2013-03-07,1544.26001,0.3890676168943166,1938120444.051
2013-03-08,1551.180054,0.3973929126042803,2029533964.005
2013-03-11,1556.219971,0.3876885847273079,2215985843.985
2013-03-12,1552.47998,0.4029015026943521,2029782454.855
2013-03-13,1554.52002,0.3943232004928593,2035305643.17
2013-03-14,1563.22998,0.3862274886465145,2384814338.735
2013-03-15,1560.699951,0.4103861405020301,2732773145.816
2013-03-18,1552.099976,0.4368420355502753,1528451776.72
2013-03-19,1548.339966,0.4178502722449548,1409105595.38
2013-03-20,1558.709961,0.3885876927244067,1629524132.239
2013-03-21,1545.800049,0.4237697025641114,1325773175.274
2013-03-22,1556.890015,0.404141075145377,1582114581.302
2013-03-25,1551.689941,0.4146683124339045,1550581124.115
2013-03-26,1563.77002,0.4100858485004051,1809272038.357
2013-03-27,1562.849976,0.4161053179284588,1578964435.16
2013-03-28,1569.189941,0.3946365947863021,1650093771.988
2013-04-01,1562.170044,0.3998814796986299,1365443736.11
2013-04-02,1570.25,0.3774840827935012,1550558952.379
2013-04-03,1553.689941,0.4099437158002066,1119758894.411
2013-04-04,1559.97998,0.4121789417295975,1155685835.1
2013-04-05,1553.280029,0.4301489590891146,1141106496.21
2013-04-08,1563.069946,0.4039793605939522,1399732048.955
2013-04-09,1568.609985,0.4105132991768548,1604924733.79
